id,xdeal,ydeal,,,,
12818,0.648286025,0.345781268,,,,
12820,0.1269702,0.276361755,,,,
12821,0.594313823,0.362859133,,,,
12823,0.191334358,0.485367697,,,,
12824,0.289317827,0.519779876,,,,
12827,0.882353,0.002495832,,,,
12830,0.85067085,0.020266202,,,,
12831,0.824656552,0.034904918,,,,
12832,0.162835833,0.518675645,,,,
12833,0.882353,0.002495832,,,,
12838,0.262073822,0.503267933,,,,
12840,0.146523884,0.578114788,,,,
12842,0.279833004,0.821940657,,,,
12843,0.65255903,0.505301649,,,,
12844,0.607351944,0.316529572,,,,
12847,0.200506344,0.550224456,,,,
12849,0.248281378,0.520243207,,,,
12850,0.197797489,0.522827516,,,,
12851,0.848752315,0.017941883,,,,
12854,0.186243384,0.524831007,,,,
12856,0.452823899,0.627096037,,,,
12857,0.188144445,0.71306857,,,,
12863,0.21772908,0.493714233,,,,
12864,0.162302895,0.612814164,,,,
12866,0.169830122,0.568549377,,,,
12867,0.78959944,0.086117661,,,,
12868,0.713891062,0.431629225,,,,
12869,0.613103652,0.370346601,,,,
12877,0.656863683,0.330103234,,,,
12878,0.882353,0.002495832,,,,
12882,0.882353,0.002495832,,,,
12886,0.261708749,0.480552425,,,,
12887,0.6450173,0.316591744,,,,
12888,0.525304739,0.055495078,,,,
12889,0.26123067,0.543328216,,,,
12891,0.101071647,0.474222679,,,,
12893,0.645102134,0.321145473,,,,
12894,0.172244859,0.542202388,,,,
12899,0.680648221,0.327595607,,,,
12900,0.490637954,0.225208497,,,,
12902,0.619382708,0.496887292,,,,
12906,0.171501579,0.50801957,,,,
12909,0.146673134,0.585117947,,,,
12912,0.597485344,0.348322223,,,,
12914,0.882353,0.002495832,,,,
12915,0.812640902,0.140008298,,,,
12916,0.26938627,0.537991913,,,,
12917,0.247285358,0.500791368,,,,
12918,0.248932514,0.832148811,,,,
12919,0.882353,0.002495832,,,,
12922,0.612003375,0.326435204,,,,
12924,0.735563338,0.374983195,,,,
12925,0.105816774,0.281317082,,,,
12927,0.201757103,0.550296441,,,,
12928,0.682129955,0.316179419,,,,
12929,0.41921876,0.163829186,,,,
12930,0.139728029,0.330216901,,,,
12931,0.599419886,0.336032663,,,,
12933,0.575915537,0.407541769,,,,
12935,0.244920084,0.636594052,,,,
12937,0.287044856,0.808797165,,,,
12939,0.131197506,0.557516107,,,,
12940,0.882353,0.002495832,,,,
12943,0.882353,0.002495832,,,,
12944,0.223954752,0.728663406,,,,
12945,0.176671723,0.530751706,,,,
12946,0.882353,0.002495832,,,,
12947,0.882353,0.002495832,,,,
12948,0.784907246,0.004627741,,,,
12949,0.686847406,0.274640818,,,,
12950,0.22750074,0.582041196,,,,
12952,0.882353,0.002495832,,,,
12953,0.270787056,0.826216456,,,,
12955,0.812410839,0.139776289,,,,
12958,0.817060818,0.073777766,,,,
12960,0.132935915,0.440059785,,,,
12966,0.882353,0.002495832,,,,
12968,0.18616227,0.482309414,,,,
12970,0.22406715,0.48410541,,,,
12972,0.249900179,0.505209481,,,,
12973,0.816457875,0.037374972,,,,
12974,0.290895867,0.820417459,,,,
12975,0.22831512,0.485990967,,,,
12976,0.433809868,0.088527915,,,,
12977,0.131409489,0.556681299,,,,
12979,0.573176899,0.040144056,,,,
12981,0.882353,0.002495832,,,,
12982,0.23213975,0.590495665,,,,
12984,0.127396638,0.391149223,,,,
12985,0.782316709,0.077133684,,,,
12986,0.120003486,0.414361124,,,,
12988,0.882353,0.002495832,,,,
12991,0.202157999,0.5262411,,,,
12995,0.176889383,0.557615,,,,
12997,0.245132104,0.479478248,,,,
12998,0.184753459,0.603720115,,,,
13000,0.882353,0.002495832,,,,
13001,0.589031256,0.418662694,,,,
13003,0.133762978,0.559074441,,,,
13004,0.643100806,0.332785826,,,,
13005,0.209340272,0.597515827,,,,
13006,0.817547542,0.133228535,,,,
13007,0.882353,0.002495832,,,,
13008,0.794804984,0.078961041,,,,
13009,0.165060065,0.563602446,,,,
13011,0.581863004,0.520933047,,,,
13012,0.590774348,0.336345844,,,,
13014,0.697957146,0.296612448,,,,
13015,0.819139474,0.062544933,,,,
13019,0.494163708,0.070020222,,,,
13020,0.817113056,0.031078192,,,,
13021,0.141085261,0.562593725,,,,
13022,0.148115947,0.32261499,,,,
13023,0.151070795,0.532435194,,,,
13024,0.308466385,0.811952834,,,,
13028,0.838130986,0.018064176,,,,
13029,0.630782846,0.393512661,,,,
13030,0.081494874,0.310723171,,,,
13032,0.672494618,0.018374396,,,,
13036,0.155436616,0.570569841,,,,
13038,0.239278395,0.494154599,,,,
13039,0.165174135,0.614053389,,,,
13041,0.236028073,0.597652126,,,,
13044,0.237083788,0.480148531,,,,
13047,0.754882244,0.004081777,,,,
13049,0.176815822,0.524913111,,,,
13050,0.132766678,0.555506704,,,,
13051,0.61950276,0.615583974,,,,
13054,0.808039734,0.072740375,,,,
13055,0.514943775,0.296497353,,,,
13056,0.618136671,0.335814808,,,,
13057,0.253672007,0.569906681,,,,
13059,0.194822126,0.488439896,,,,
13063,0.642577206,0.312466512,,,,
13065,0.207083595,0.729046279,,,,
13067,0.620291767,0.5000156,,,,
13072,0.104072909,0.420650426,,,,
13074,0.603654379,0.34403568,,,,
13078,0.817348565,0.133093373,,,,
13080,0.594725931,0.362818563,,,,
13083,0.645410498,0.589723486,,,,
13084,0.682760971,0.298869499,,,,
13085,0.183027732,0.596775536,,,,
13086,0.117574612,0.41047396,,,,
13090,0.674397555,0.28611055,,,,
13091,0.7865935,0.081283648,,,,
13092,0.196696962,0.601156432,,,,
13096,0.134463923,0.517892093,,,,
13099,0.220456161,0.478850298,,,,
13100,0.566347251,0.422562673,,,,
13102,0.673195332,0.312934155,,,,
13105,0.186294152,0.517115634,,,,
13106,0.635161961,0.605532693,,,,
13107,0.882353,0.002495832,,,,
13110,0.843382398,0.071411509,,,,
13111,0.882353,0.002495832,,,,
13112,0.882353,0.002495832,,,,
13113,0.779592325,0.000965418,,,,
13115,0.396738668,0.159329574,,,,
13117,0.638149395,0.391489546,,,,
13120,0.241046425,0.522103457,,,,
13121,0.204576846,0.69004198,,,,
13122,0.266079216,0.701674048,,,,
13123,0.763163208,0.002763854,,,,
13124,0.664803856,0.326972869,,,,
13125,0.882353,0.002495832,,,,
13127,0.835450277,0.025177472,,,,
13128,0.882353,0.002495832,,,,
13131,0.695285705,0.016552778,,,,
13132,0.159456047,0.651013762,,,,
13135,0.198516772,0.536206542,,,,
13137,0.882353,0.002495832,,,,
13142,0.882353,0.002495832,,,,
13144,0.584601806,0.360338693,,,,
13145,0.636791114,0.314597549,,,,
13146,0.447449497,0.098496199,,,,
13147,0.176752644,0.524114087,,,,
13152,0.318762323,0.694383732,,,,
13154,0.307537186,0.808095474,,,,
13155,0.205850952,0.560593782,,,,
13157,0.66776992,0.300031166,,,,
13159,0.210380347,0.482870975,,,,
13163,0.797289398,0.071080974,,,,
13164,0.641269578,0.385685815,,,,
13165,0.152175244,0.554038874,,,,
13169,0.735563124,0.373764446,,,,
13172,0.208699947,0.590784513,,,,
13173,0.584957362,0.363362546,,,,
13175,0.818903711,0.062147543,,,,
13177,0.882353,0.002495832,,,,
13178,0.188757465,0.608863258,,,,
13180,0.662690609,0.337234466,,,,
13181,0.681485119,0.033457109,,,,
13182,0.882353,0.002495832,,,,
13189,0.117236593,0.409273358,,,,
13193,0.882353,0.002495832,,,,
13197,0.36267742,0.501769932,,,,
13199,0.625042747,0.379485984,,,,
13204,0.56113826,0.389538082,,,,
13205,0.170383252,0.511097503,,,,
13206,0.882353,0.002495832,,,,
13207,0.1029112,0.30286199,,,,
13208,0.17801497,0.54900465,,,,
13209,0.127875167,0.541356808,,,,
13211,0.59205729,0.356469398,,,,
13212,0.802618527,0.001122085,,,,
13213,0.214552031,0.610771806,,,,
13215,0.21296009,0.606578725,,,,
13217,0.149546975,0.259782572,,,,
13218,0.175502976,0.729658246,,,,
13219,0.073858584,0.324481832,,,,
13222,0.814020884,0.082848229,,,,
13223,0.197430091,0.538888637,,,,
13224,0.230884559,0.506326401,,,,
13225,0.292760514,0.552276723,,,,
13226,0.800063437,0.074624743,,,,
13227,0.80819153,0.073134099,,,,
13229,0.195830076,0.665084013,,,,
13231,0.587518042,0.41402048,,,,
13232,0.624212042,0.604945883,,,,
13233,0.643382373,0.522119361,,,,
13234,0.882353,0.002495832,,,,
13236,0.146793692,0.472281434,,,,
13238,0.216083922,0.619248528,,,,
13239,0.200034344,0.524672631,,,,
13242,0.57562339,0.424886653,,,,
13243,0.882353,0.002495832,,,,
13245,0.182469237,0.494460316,,,,
13246,0.882353,0.002495832,,,,
13247,0.093766079,0.431953679,,,,
13248,0.269512226,0.824133746,,,,
13251,0.121313221,0.453133057,,,,
13252,0.299066009,0.813779168,,,,
13253,0.205279134,0.55637421,,,,
13254,0.247988151,0.515663035,,,,
13257,0.207159809,0.493148817,,,,
13263,0.15281852,0.533236194,,,,
13266,0.829835787,0.09509613,,,,
13267,0.656491598,0.291369623,,,,
13271,0.342765918,0.481830448,,,,
13272,0.276344368,0.760147297,,,,
13279,0.216208659,0.552372414,,,,
13281,0.620814454,0.307152795,,,,
13282,0.261439082,0.506601295,,,,
13283,0.143405971,0.389576667,,,,
13284,0.149315046,0.524880673,,,,
13286,0.823420728,0.044691439,,,,
13288,0.464973822,0.106233634,,,,
13289,0.882353,0.002495832,,,,
13290,0.163400149,0.529385861,,,,
13292,0.143260457,0.467031007,,,,
13293,0.882353,0.002495832,,,,
13300,0.056947351,0.634974744,,,,
13303,0.882353,0.002495832,,,,
13304,0.114780774,0.275655246,,,,
13305,0.882353,0.002495832,,,,
13308,0.198509406,0.601064965,,,,
13310,0.827045064,0.061871044,,,,
13311,0.625271091,0.36168984,,,,
13313,0.139299804,0.536911206,,,,
13315,0.152605354,0.56146269,,,,
13317,0.232648836,0.510514674,,,,
13319,0.521824338,0.29180355,,,,
13320,0.882353,0.002495832,,,,
13321,0.882353,0.002495832,,,,
13322,0.197949689,0.576192373,,,,
13326,0.260621527,0.565747245,,,,
13328,0.14176519,0.570032792,,,,
13330,0.152821794,0.414465602,,,,
13332,0.163748278,0.410933199,,,,
13333,0.498697789,0.076998575,,,,
13334,0.290638312,0.522603729,,,,
13335,0.232974669,0.494718714,,,,
13337,0.663757523,0.285587067,,,,
13339,0.037230012,0.614640849,,,,
13340,0.882353,0.002495832,,,,
13341,0.249756983,0.522689718,,,,
13342,0.67212945,0.017901049,,,,
13344,0.198384839,0.517684518,,,,
13345,0.882353,0.002495832,,,,
13347,0.09683113,0.288515157,,,,
13348,0.140562491,0.538193024,,,,
13349,0.827279978,0.119429331,,,,
13350,0.203767169,0.580365689,,,,
13351,0.211316458,0.540493732,,,,
13355,0.256745461,0.480149787,,,,
13358,0.20239042,0.739947166,,,,
13359,0.114509432,0.404160168,,,,
13360,0.882353,0.002495832,,,,
13363,0.1822704,0.625029421,,,,
13364,0.802942998,0.07748891,,,,
13366,0.568452312,0.406727991,,,,
13367,0.164547436,0.443397445,,,,
13369,0.279369974,0.820215353,,,,
13370,0.171449673,0.597191279,,,,
13371,0.819978941,0.063409829,,,,
13372,0.544422583,0.310457263,,,,
13374,0.582852088,0.359197014,,,,
13375,0.882353,0.002495832,,,,
13376,0.256540017,0.719734998,,,,
13377,0.302757237,0.789448401,,,,
13378,0.1788861,0.617996887,,,,
13381,0.882353,0.002495832,,,,
13382,0.097377166,0.291138129,,,,
13383,0.652582526,0.373736565,,,,
13385,0.812307009,0.139524907,,,,
13386,0.214085739,0.54228654,,,,
13387,0.662586605,0.511212414,,,,
13388,0.153123285,0.566193046,,,,
13391,0.850687479,0.020024043,,,,
13396,0.672447626,0.287445699,,,,
13398,0.882353,0.002495832,,,,
13399,0.674059535,0.315288805,,,,
13402,0.882353,0.002495832,,,,
13404,0.205119266,0.484137231,,,,
13405,0.131002811,0.553394549,,,,
13406,0.158610566,0.512992413,,,,
13408,0.233223325,0.737623699,,,,
13409,0.794266081,0.001963783,,,,
13411,0.23460845,0.509509361,,,,
13412,0.643664828,0.604921419,,,,
13415,0.270211981,0.46661092,,,,
13416,0.261017614,0.493344281,,,,
13419,0.81239143,0.139742581,,,,
13420,0.251668603,0.490215009,,,,
13423,0.175875524,0.556477721,,,,
13424,0.128816524,0.551629085,,,,
13425,0.583074864,0.421480493,,,,
13428,0.103604362,0.303504993,,,,
13431,0.352943161,0.50550959,,,,
13434,0.25450939,0.712394001,,,,
13435,0.13802204,0.559040073,,,,
13436,0.20596423,0.588038516,,,,
13437,0.722443515,0.010223688,,,,
13438,0.882353,0.002495832,,,,
13439,0.807278363,0.145941494,,,,
13440,0.228369611,0.517290413,,,,
13441,0.275688885,0.72273399,,,,
13442,0.179996139,0.498356832,,,,
13443,0.807128494,0.145928864,,,,
13448,0.2040136,0.743561904,,,,
13450,0.166981788,0.569849721,,,,
13453,0.634493627,0.506836302,,,,
13454,0.882353,0.002495832,,,,
13456,0.148267989,0.520648268,,,,
13457,0.120318976,0.287718529,,,,
13460,0.127124113,0.596656778,,,,
13464,0.882353,0.002495832,,,,
13468,0.673161239,0.294920218,,,,
13470,0.542345464,0.052317802,,,,
13472,0.746689619,0.005722017,,,,
13473,0.225031883,0.60386058,,,,
13474,0.83470602,0.088032113,,,,
13476,0.612369637,0.327970578,,,,
13481,0.281236053,0.565341162,,,,
13482,0.882353,0.002495832,,,,
13483,0.882353,0.002495832,,,,
13484,0.107462761,0.412800063,,,,
13485,0.28786557,0.814547167,,,,
13486,0.546643872,0.440619355,,,,
13489,0.586734562,0.327349772,,,,
13491,0.151937359,0.355883392,,,,
13492,0.696277103,0.277370677,,,,
13493,0.620524023,0.30472076,,,,
13495,0.173483153,0.523199822,,,,
13496,0.192762188,0.613525765,,,,
13498,0.175809838,0.548386869,,,,
13499,0.882353,0.002495832,,,,
13500,0.53627474,0.398422288,,,,
13502,0.28140068,0.489934307,,,,
13504,0.173748513,0.545263713,,,,
13505,0.210531346,0.59729231,,,,
13508,0.208336578,0.47761729,,,,
13510,0.882353,0.002495832,,,,
13512,0.228631792,0.484808941,,,,
13513,0.882353,0.002495832,,,,
13515,0.272473833,0.476931301,,,,
13516,0.18213136,0.488429301,,,,
13517,0.272986689,0.474469011,,,,
13518,0.169454387,0.569689703,,,,
13519,0.882353,0.002495832,,,,
13520,0.822455875,0.12644798,,,,
13521,0.189417245,0.553663498,,,,
13523,0.662469145,0.292130457,,,,
13525,0.882353,0.002495832,,,,
13530,0.771420351,0.002349309,,,,
13531,0.606756057,0.336573494,,,,
13533,0.311547713,0.321395432,,,,
13535,0.16168054,0.608681692,,,,
13536,0.623100634,0.394221057,,,,
13537,0.269688885,0.474957919,,,,
13541,0.817107662,0.030929422,,,,
13542,0.615146161,0.507968278,,,,
13543,0.816977956,0.132634087,,,,
13544,0.882353,0.002495832,,,,
13545,0.771414395,0.001311522,,,,
13547,0.300854899,0.698896241,,,,
13549,0.740978172,0.010536323,,,,
13551,0.236561146,0.601035345,,,,
13553,0.244614114,0.818367725,,,,
13556,0.192448051,0.58459462,,,,
13557,0.685966836,0.478794485,,,,
13558,0.097964541,0.291845637,,,,
13562,0.103641315,0.419777501,,,,
13563,0.197354526,0.514192104,,,,
13564,0.19317142,0.502644564,,,,
13569,0.195322264,0.618657995,,,,
13571,0.218631288,0.588330302,,,,
13572,0.4863231,0.604226346,,,,
13573,0.221224098,0.561433997,,,,
13575,0.144842618,0.578014756,,,,
13578,0.384309548,0.463664899,,,,
13580,0.793276109,0.078195435,,,,
13581,0.299781144,0.814738658,,,,
13583,0.582700225,0.039861606,,,,
13585,0.626556073,0.608850479,,,,
13587,0.149820687,0.530214822,,,,
13588,0.203745491,0.55352737,,,,
13589,0.458100143,0.075475033,,,,
13591,0.258552821,0.826406007,,,,
13592,0.882353,0.002495832,,,,
13593,0.714280337,0.011822473,,,,
13594,0.777586057,0.004735896,,,,
13595,0.882353,0.002495832,,,,
13599,0.516334405,0.05615028,,,,
13603,0.196021904,0.535697665,,,,
13605,0.616447028,0.378748394,,,,
13606,0.137080546,0.5557531,,,,
13608,0.844311496,0.014392767,,,,
13610,0.215068256,0.547928506,,,,
13612,0.136865855,0.567279337,,,,
13613,0.145548071,0.470831274,,,,
13615,0.211444258,0.504797046,,,,
13616,0.684454024,0.31521915,,,,
13618,0.242805896,0.473863723,,,,
13619,0.112340883,0.296773863,,,,
13620,0.820208065,0.065202739,,,,
13621,0.164718035,0.564292672,,,,
13623,0.145074501,0.551818086,,,,
13625,0.827316731,0.119569272,,,,
13626,0.657640439,0.309396382,,,,
13627,0.270168812,0.826282025,,,,
13630,0.232238306,0.593245131,,,,
13632,0.802061805,0.076715608,,,,
13634,0.805694074,0.068855255,,,,
13635,0.720321096,0.010927272,,,,
13637,0.677081779,0.487054407,,,,
13638,0.174943878,0.526096325,,,,
13640,0.213204091,0.719238746,,,,
13641,0.627073526,0.385522113,,,,
13642,0.116018823,0.513622314,,,,
13646,0.686204406,0.289013345,,,,
13647,0.726164247,0.407416214,,,,
13648,0.882353,0.002495832,,,,
13650,0.173655737,0.658156321,,,,
13655,0.673388706,0.29900124,,,,
13658,0.376065269,0.24090464,,,,
13659,0.777996941,0.09710553,,,,
13660,0.882353,0.002495832,,,,
13662,0.204955869,0.554841901,,,,
13663,0.589476601,0.534913797,,,,
13666,0.16037188,0.554047525,,,,
13667,0.228036981,0.484921901,,,,
13669,0.882353,0.002495832,,,,
13670,0.882353,0.002495832,,,,
13673,0.533651836,0.409121573,,,,
13674,0.189985118,0.554670392,,,,
13677,0.882353,0.002495832,,,,
13680,0.190125506,0.61416358,,,,
13682,0.819542017,0.062864012,,,,
13683,0.682642862,0.292569704,,,,
13684,0.66895369,0.285170051,,,,
13686,0.642247172,0.349579275,,,,
13687,0.174294727,0.604527775,,,,
13688,0.166006178,0.609737368,,,,
13691,0.587866518,0.510504337,,,,
13692,0.677562792,0.322605634,,,,
13693,0.244360638,0.477390004,,,,
13694,0.882353,0.002495832,,,,
13695,0.207942122,0.475161629,,,,
13698,0.162715293,0.523409781,,,,
13699,0.246786402,0.51840466,,,,
13700,0.882353,0.002495832,,,,
13702,0.254771185,0.667043353,,,,
13705,0.812602483,0.00809169,,,,
13709,0.882353,0.002495832,,,,
13714,0.196263444,0.490603612,,,,
13716,0.637343802,0.374387555,,,,
13721,0.189550452,0.687723525,,,,
13722,0.625651451,0.304572467,,,,
13724,0.813787528,0.068459327,,,,
13726,0.768777543,0.098053428,,,,
13727,0.359684654,0.245258744,,,,
13728,0.516088937,0.328090248,,,,
13731,0.882353,0.002495832,,,,
13732,0.578605074,0.368539749,,,,
13735,0.083820095,0.439747331,,,,
13736,0.698377473,0.01951799,,,,
13738,0.526139853,0.281051501,,,,
13741,0.173041392,0.437486242,,,,
13744,0.345532755,0.782573843,,,,
13746,0.112809021,0.509069185,,,,
13747,0.229217427,0.608976144,,,,
13752,0.197299935,0.601939001,,,,
13753,0.882353,0.002495832,,,,
13756,0.670809124,0.30680631,,,,
13758,0.882353,0.002495832,,,,
13760,0.78556589,0.093708755,,,,
13761,0.659191426,0.312506204,,,,
13762,0.812396016,0.139548309,,,,
13763,0.233115032,0.486569925,,,,
13766,0.882353,0.002495832,,,,
13770,0.423045578,0.155052633,,,,
13775,0.882353,0.002495832,,,,
13776,0.609753149,0.35889474,,,,
13777,0.835420883,0.024924148,,,,
13778,0.336636237,0.489051367,,,,
13779,0.822235217,0.126587289,,,,
13780,0.730678321,0.010244146,,,,
13781,0.264961159,0.492061969,,,,
13782,0.882353,0.002495832,,,,
13783,0.842539613,0.034068787,,,,
13785,0.882353,0.002495832,,,,
13786,0.120819439,0.263357681,,,,
13789,0.790427779,0.064330372,,,,
13790,0.140766717,0.370631715,,,,
13794,0.190404736,0.731088173,,,,
13796,0.882353,0.002495832,,,,
13797,0.609163979,0.339132267,,,,
13799,0.191215111,0.585654003,,,,
13801,0.183941821,0.53598616,,,,
13803,0.722521085,0.010480964,,,,
13804,0.227347618,0.579384156,,,,
13805,0.183150949,0.597325511,,,,
13810,0.588366585,0.349383659,,,,
13811,0.843402792,0.071436704,,,,
13812,0.592054682,0.356232706,,,,
13813,0.210110255,0.597954889,,,,
13817,0.236894601,0.601399112,,,,
13818,0.882353,0.002495832,,,,
13820,0.17562569,0.61288277,,,,
13824,0.174612302,0.228214685,,,,
13825,0.882353,0.002495832,,,,
13826,0.179533197,0.500599794,,,,
13828,0.23283188,0.588472891,,,,
13829,0.589498651,0.320444218,,,,
13834,0.680776,0.312534269,,,,
13835,0.730476297,0.00848871,,,,
13838,0.610083759,0.618166056,,,,
13839,0.600909047,0.357198917,,,,
13841,0.822482575,0.126654468,,,,
13843,0.131591263,0.558056099,,,,
13844,0.5571878,0.424283907,,,,
13845,0.810393727,0.077449795,,,,
13849,0.158999032,0.599229385,,,,
13850,0.698036212,0.028901751,,,,
13853,0.538161339,0.423026714,,,,
13854,0.158546489,0.51017296,,,,
13857,0.796957885,0.158497459,,,,
13860,0.204817143,0.692427195,,,,
13862,0.882353,0.002495832,,,,
13864,0.677061025,0.303122769,,,,
13867,0.141253339,0.542730685,,,,
13868,0.882353,0.002495832,,,,
13869,0.087102088,0.451136125,,,,
13870,0.882353,0.002495832,,,,
13872,0.09411802,0.432729724,,,,
13873,0.208453159,0.55878836,,,,
13874,0.656162823,0.324533539,,,,
13876,0.094444665,0.311783335,,,,
13878,0.185679097,0.540746913,,,,
13880,0.388613067,0.160567696,,,,
13881,0.48594297,0.13615276,,,,
13883,0.678947402,0.306208111,,,,
13884,0.259374551,0.828238216,,,,
13888,0.271010308,0.472131505,,,,
13890,0.165630663,0.589971565,,,,
13892,0.582161301,0.356743252,,,,
13894,0.882353,0.002495832,,,,
13896,0.637423703,0.339256834,,,,
13897,0.686455591,0.480867099,,,,
13899,0.197859803,0.477244748,,,,
13900,0.61534967,0.374455429,,,,
13901,0.308029731,0.810679301,,,,
13902,0.882353,0.002495832,,,,
13903,0.11297782,0.297833997,,,,
13905,0.521395158,0.292363127,,,,
13906,0.793146464,0.077954427,,,,
13908,0.512535506,0.314703526,,,,
13912,0.882353,0.002495832,,,,
13913,0.591425259,0.357389084,,,,
13918,0.738729051,0.007557545,,,,
13920,0.43431822,0.085195413,,,,
13921,0.188825525,0.60640381,,,,
13922,0.162251393,0.518519341,,,,
13924,0.171996669,0.602403197,,,,
13925,0.801685347,0.064760674,,,,
13928,0.677938057,0.320732283,,,,
13929,0.209791839,0.567915862,,,,
13934,0.162808628,0.615282704,,,,
13935,0.489030378,0.060206348,,,,
13936,0.203608705,0.478584848,,,,
13938,0.882353,0.002495832,,,,
13939,0.173161497,0.543572198,,,,
13943,0.263997557,0.480145246,,,,
13945,0.231301327,0.585961068,,,,
13947,0.215444221,0.6091195,,,,
13948,0.232175474,0.588794166,,,,
13951,0.174882559,0.604536379,,,,
13953,0.882353,0.002495832,,,,
13954,0.182425285,0.514654728,,,,
13955,0.638218576,0.356768148,,,,
13958,0.150233865,0.525067013,,,,
13959,0.213900887,0.579431439,,,,
13963,0.291742684,0.746844136,,,,
13965,0.785627579,0.081152005,,,,
13966,0.207678323,0.589398486,,,,
13967,0.819954521,0.063692761,,,,
13968,0.661770485,0.336832087,,,,
13969,0.803710483,0.080306774,,,,
13970,0.262341462,0.683094338,,,,
13972,0.722305843,0.009949924,,,,
13973,0.882353,0.002495832,,,,
13975,0.882353,0.002495832,,,,
13976,0.836373551,0.104318442,,,,
13977,0.090281694,0.302377049,,,,
13978,0.722501512,0.010612477,,,,
13982,0.026480501,0.650442798,,,,
13984,0.882353,0.002495832,,,,
13985,0.601330234,0.336506223,,,,
13986,0.173048137,0.656229279,,,,
13987,0.59069881,0.037092479,,,,
13990,0.261235181,0.566055218,,,,
13991,0.171857679,0.602623489,,,,
13992,0.152813393,0.244671098,,,,
13997,0.541960568,0.050546971,,,,
13999,0.320668618,0.334531994,,,,
14001,0.219677631,0.560310102,,,,
14002,0.172013988,0.603225906,,,,
14013,0.8187251,0.107819616,,,,
14014,0.785961638,0.081017892,,,,
14015,0.197943042,0.543682488,,,,
14016,0.656709212,0.310182937,,,,
14018,0.610279182,0.497653316,,,,
14020,0.666447558,0.295140396,,,,
14021,0.220334556,0.588250861,,,,
14022,0.204434312,0.745638333,,,,
14024,0.159485959,0.513198233,,,,
14025,0.586851296,0.329289851,,,,
14027,0.738696425,0.007297072,,,,
14032,0.738383161,0.007670157,,,,
14033,0.175710325,0.526843482,,,,
14034,0.607220824,0.03271225,,,,
14039,0.642735334,0.350692814,,,,
14041,0.299223798,0.814155653,,,,
14043,0.238510292,0.506590106,,,,
14044,0.186829475,0.52230422,,,,
14045,0.129612205,0.554580099,,,,
14047,0.151451994,0.559760085,,,,
14048,0.105835961,0.281990872,,,,
14049,0.568534991,0.368315065,,,,
14051,0.882353,0.002495832,,,,
14052,0.135042362,0.564782005,,,,
14054,0.216625222,0.490979657,,,,
14056,0.253523931,0.707680301,,,,
14062,0.882353,0.002495832,,,,
14063,0.882353,0.002495832,,,,
14065,0.610748616,0.340809489,,,,
14066,0.882353,0.002495832,,,,
14069,0.344719354,0.315149526,,,,
14072,0.615929978,0.315430874,,,,
14074,0.242907555,0.484821472,,,,
14075,0.257323521,0.49745537,,,,
14077,0.142709024,0.580079511,,,,
14080,0.625457891,0.60578356,,,,
14081,0.659973434,0.609977303,,,,
14084,0.214667627,0.546611339,,,,
14085,0.828196349,0.063199732,,,,
14086,0.615983757,0.377665633,,,,
14087,0.497517112,0.056839148,,,,
14090,0.229078262,0.584343313,,,,
14091,0.138373452,0.377992049,,,,
14092,0.790056389,0.074189842,,,,
14094,0.882353,0.002495832,,,,
14095,0.651922738,0.633218981,,,,
14098,0.635229326,0.349951665,,,,
14100,0.142251228,0.543619816,,,,
14101,0.15626847,0.527947966,,,,
14104,0.176199851,0.730160471,,,,
14107,0.882353,0.002495832,,,,
14108,0.280488565,0.823563806,,,,
14110,0.181863663,0.570282201,,,,
14113,0.205289891,0.495929916,,,,
14115,0.212906195,0.547369021,,,,
14116,0.188373506,0.611040995,,,,
14121,0.191541663,0.556321454,,,,
14123,0.162650766,0.524298074,,,,
14124,0.222635958,0.465397218,,,,
14126,0.882353,0.002495832,,,,
14130,0.29959166,0.816065532,,,,
14132,0.145758383,0.581568264,,,,
14133,0.831825821,0.056519164,,,,
14134,0.55301374,0.369880713,,,,
14135,0.579865218,0.539761077,,,,
14140,0.260748977,0.563577093,,,,
14142,0.882353,0.002495832,,,,
14143,0.208731873,0.535351337,,,,
14144,0.882353,0.002495832,,,,
14146,0.113808364,0.299552102,,,,
14147,0.665168092,0.326796045,,,,
14148,0.632180325,0.653493835,,,,
14153,0.797117759,0.158663798,,,,
14154,0.207488094,0.562723881,,,,
14158,0.651902634,0.504694531,,,,
14159,0.221036936,0.55799389,,,,
14161,0.827405077,0.027709038,,,,
14164,0.882353,0.002495832,,,,
14165,0.081003901,0.30798166,,,,
14166,0.217622645,0.491904078,,,,
14167,0.730396423,0.007345219,,,,
14168,0.882353,0.002495832,,,,
14169,0.818020744,0.075008528,,,,
14170,0.7947601,0.079437755,,,,
14172,0.817747316,0.061532096,,,,
14173,0.672852234,0.297706338,,,,
14176,0.544990222,0.288403084,,,,
14178,0.77893942,0.016179559,,,,
14179,0.260790782,0.477422773,,,,
14180,0.178848278,0.589191788,,,,
14188,0.668556704,0.492951534,,,,
14192,0.233114451,0.506834686,,,,
14196,0.280878142,0.823908419,,,,
14197,0.105072486,0.281053099,,,,
14199,0.846396814,0.016091607,,,,
14200,0.185265608,0.539825062,,,,
14201,0.542673788,0.054433372,,,,
14205,0.254287924,0.497698654,,,,
14207,0.655293336,0.304178739,,,,
14212,0.18544172,0.52231013,,,,
14213,0.67117423,0.500842886,,,,
14214,0.28965046,0.818360195,,,,
