id,xdeal,ydeal
11001,228.51151866823366,572.3168758664178
11002,261.6381695124382,123.83449338016722
11009,254.051009894758,106.61881173553982
11018,356.8087198293239,624.0335826114646
11021,301.86649274274384,143.5604309177243
11023,324.7577734069223,630.4634910253993
11025,287.8103314736653,139.62440389564802
11026,350.69596739394115,77.30910319908226
11028,292.28648202849035,210.6733631915922
11029,318.7310261399381,157.84343933086924
11032,266.07322161834173,114.74725003505377
11033,285.4861523922273,617.8431317102396
11035,241.29584972797,604.4094255425317
11038,272.0223255072578,108.13645606927969
11040,755.7187738702881,412.051455050165
11044,343.526924006264,200.62925315121558
11046,228.24908369416062,589.9415960231823
11050,743.4479668377219,390.422847331823
11051,757.354503302286,393.1483910488962
11056,279.2697157837763,140.007601715447
11057,774.5820020202661,525.743930983193
11061,435.10326603198945,693.9175108995303
11065,762.2912947217321,393.8288418469975
11066,762.9202549728125,403.1784222883595
11067,768.8296151926927,404.73589624482173
11068,253.6269893470454,107.59065155612122
11069,306.9717121043397,144.70031810704393
11070,758.5577357338318,394.8385772108749
11074,441.7655706484853,694.7891921752479
11080,737.3643227858,388.69727746724084
11081,758.669824344724,393.3931604096049
11083,256.50349739928043,105.79903264035647
11084,268.98966412300206,127.14845205829376
11085,248.5907988408524,610.8168265287741
11086,743.4431139838157,390.21211351699645
11089,259.64223953308374,109.64397930497182
11091,249.7547040641843,605.5534848636881
11096,281.77954252601694,335.3916267292157
11097,272.13333977531454,110.76046974032934
11098,354.20612498791417,625.7832115075189
11100,228.47300259929537,578.4862694392084
11107,278.26477525960695,607.3054854149291
11111,768.7241934672398,400.32878562399327
11116,301.3317382041368,140.6783601741991
11120,434.98273585212604,700.2048072085937
11123,248.64354801210783,621.7782124978506
11129,229.09122780734103,591.7474508259129
11130,728.4625416734891,382.9826743634647
11136,282.6760832600446,137.0376696614432
11137,726.1964405638752,386.149148707682
11138,284.316588289312,141.42181333939777
11143,195.70400187417772,122.94619956685011
11144,262.04285570728877,118.4608787601451
11148,746.0280303367371,384.8961618495653
11149,267.1367717613033,121.63975895352574
11150,318.23972049310476,156.5153355162659
11153,240.7103443190128,592.9880462181586
11154,250.36578050976357,110.9879765355258
11160,227.8638311276934,597.5336462882896
11165,327.38432210918694,87.97688950961816
11166,257.3846411104247,107.20420733873269
11169,264.915100576687,610.9441448512787
11170,226.78283583695853,571.067664669243
11171,340.64525019576274,623.6175751108096
11172,235.2959774206142,600.1292214148706
11175,745.9385411355216,390.66291661753627
11176,311.7950463787902,217.52731733527705
11179,315.67358379224277,623.3284449642471
11180,725.2210060741688,381.92274018575966
11181,757.1662756420143,389.6196722842478
11182,248.43933570425153,598.6522751837331
11186,260.3753865203581,124.15545077008078
11191,265.3213449834218,113.1348062427374
11192,261.5186105296994,106.16409802268751
11193,287.440216432076,123.73157580907294
11197,375.9501782679802,702.8937686929271
11199,258.9875385262467,120.69725521785321
11201,262.7674286578024,109.20614421230124
11203,225.9678773015237,586.5556471597469
11206,245.2362435576992,621.0526551420143
11209,265.0894349875375,119.61861692801719
11213,229.47344529730287,593.1510694766963
11216,227.8283847246169,593.6068575887009
11218,261.2812320736567,604.5904990406024
11219,258.47743118864565,615.7038591929912
11221,280.7137121299702,119.52471367795164
11225,760.9927738060302,401.9914546472332
11226,282.1544732005982,617.3691919722336
11228,758.9530766229224,397.1955338401756
11229,749.6643912823752,386.87569535304976
11230,432.1284518526536,696.1369389775483
11231,269.791579182595,617.3504726695278
11232,421.7190179427452,738.9380939631799
11234,254.96101589518534,616.6900537959423
11241,225.74261155895036,578.967968688374
11242,271.8227720180778,111.0431598041379
11245,263.0124760419018,108.58552332586083
11251,328.20751385133195,87.41978525492024
11252,238.89425056926302,603.0480340811995
11253,253.2097161955361,615.3592602700854
11257,242.19100875636738,602.7102483542619
11260,262.6984490003367,425.8174583121121
11261,433.16349177979635,636.4640606110974
11262,272.5289051864021,617.9463937541833
11265,750.5639962618976,386.3892282176499
11267,256.23888795309057,607.4632531769062
11269,273.4319220010504,126.5406865952174
11275,271.0082764199632,107.2082435795339
11278,297.2010390538903,142.01608041787324
11279,224.4733739149884,587.2354006453229
11286,784.990694026599,533.0359184351269
11289,78.00843606691822,466.487046311371
11292,227.79942428706923,590.5349499502114
11296,260.4661572744063,112.24317978064065
11297,272.1619777871534,109.50128821289768
11301,436.62187954131747,696.716933850294
11303,283.9870889521235,622.8923684765388
11308,351.007248223973,204.72366250280277
11311,334.96891308136145,643.9678167518423
11312,458.9272973860004,695.6486295369428
11314,252.20014958176125,616.3492714799507
11317,284.414233625286,120.62209495607652
11319,747.7514342752326,405.7105909477061
11320,267.20645132008815,109.68675829854425
11328,311.9765547704447,145.7626349465781
11331,273.3082374951094,631.126850487595
11334,760.5477105001873,524.1246042539005
11339,301.3984216277753,156.66059936958786
11341,285.5145468728919,115.359889897295
11345,738.4686802116871,398.05769979245184
11347,285.34480551179774,134.6860449684398
11354,266.4850773366537,128.54379209678973
11355,278.609876235259,124.89384512908757
11359,427.70405768755745,630.1866941910537
11362,236.7463981521875,592.8141631915312
11363,464.830591664418,704.101032031601
11364,289.31697766674733,138.11871111798334
11366,747.608996862062,390.54728176702577
11369,255.22532706129942,110.84449958827304
11372,315.8809001729045,167.7515719777174
11377,341.06866996140593,629.5695790180904
11378,224.50056648516258,587.4923387928246
11383,482.2334825703067,283.6855295231654
11388,225.52171677768854,577.895062660808
11396,386.4436597698463,71.53002579682177
11403,731.054613973944,398.4318865808125
11404,753.4034669828515,387.69113605826504
11414,278.5280493272496,119.03253091894291
11420,276.9437912506106,116.8731199984271
11422,266.57221103701016,117.54362900312839
11424,241.80032312032202,607.9514190355774
11426,230.67012270321828,602.310260247431
11431,227.42475289091053,593.7614816585822
11432,770.9040638343179,399.68564146741573
11433,379.53930916000013,699.6354721699632
11437,262.3530691160647,610.3270825241283
11440,751.9932706175275,393.0349723157468
11444,260.45047330516485,107.5809806098737
11450,767.5011196792004,515.5568379002179
11452,271.2890660078267,111.10174391641908
11453,242.35040173125535,110.53666625213808
11458,266.65951214604524,125.93194693539996
11460,284.3993456998503,143.32439570588286
11462,381.57899563528514,71.88254367661817
11464,267.7054127245816,109.2421431369309
11476,227.8575423735503,569.2096465334188
11478,250.92038578115339,118.12455926238943
11480,258.37721271036514,616.9094111130859
11486,274.54173881094437,117.4355452432222
11488,282.14374291061233,116.91212619026976
11492,278.8922201620361,127.85175545184019
11493,267.43370131533055,111.56448965512492
11495,254.72466937874142,107.69208520870743
11496,525.2452386142681,304.87549910209145
11498,226.36668923738196,573.2911354281613
11501,759.3829739404175,396.8955128965357
11502,350.09946316417125,186.80212372550483
11504,279.73333899482884,112.29998238757982
11509,740.547402614923,386.22279673437174
11516,310.5514291271054,616.9607910891966
11517,742.8631236475023,385.4486870858702
11522,242.0907472791455,595.8132588628838
11523,247.57274794844665,107.53504865767957
11525,241.6559137162959,603.3587417005939
11526,343.04882348233474,625.3435332604873
11532,200.61394959919696,125.80250520107927
11533,269.72335376964156,606.5212857342896
11534,263.32056977476805,618.3743760729385
11535,250.82750037118703,599.7607792841565
11537,448.48418093860477,754.4897280367138
11547,279.8001844168647,198.30392654058582
11550,246.8760334035078,613.0653129723396
11553,265.8149313225669,117.9612995061629
11560,260.4565924415118,110.67856873834312
11569,757.2110488055595,394.20660205044766
11570,340.777695054141,620.2048539914341
11576,268.6310778452506,107.2293912609083
11579,466.7921050305204,701.3156293414814
11580,731.5571710134644,398.63282584022176
11584,460.1776994169387,702.0348554619792
11585,282.38791263078315,114.04449934248926
11586,247.53745424424469,113.72493780954538
11589,259.4794993388339,108.73209357671803
11591,305.10041437581475,353.4478552421447
11594,763.9916615317944,416.48459769538465
11596,258.7658716143318,110.27729693323656
11597,239.2954548126763,597.2234764786762
11598,225.30291443506238,580.1624524666316
11602,285.78326713105974,201.94105163286778
11605,464.65072233955243,626.9706341758193
11608,757.2304071572005,392.23707619027863
11612,268.98347706929474,110.72222101897304
11619,292.10765926437836,99.53082406965163
11622,269.062862973026,121.27782804344298
11626,732.377969375179,387.9922250223816
11628,241.693397474668,605.626205111668
11630,294.2406552014576,627.9522493595947
11632,258.4709095187053,121.89756587365123
11637,261.95682729520956,110.74282109126605
11640,758.6436084762208,409.0475819027575
11641,261.9165356503036,108.5650532031422
11642,298.3147448028781,340.71593711430484
11651,273.3378837193243,634.4865270442023
11652,280.49601743446686,618.3269676996609
11655,227.10394485244512,570.1533184232707
11656,277.5125322537923,113.71931449128896
11658,293.58071658759707,341.3382387349637
11660,796.9542498566503,538.5936159488888
11662,269.29359396016747,113.81168751550629
11663,266.38774393460847,614.9529833467345
11669,266.750809960911,124.75781998884187
11670,284.5345839578267,134.55996100853469
11671,290.75420036413954,140.06964441971508
11672,258.3792830309752,117.4451464108616
11677,755.8895654231661,409.5346150521789
11683,225.7520677357822,591.1012032208008
11684,452.2566615500294,698.0904032891375
11686,280.2019387107331,611.1088874208828
11688,268.40382509614415,124.498237841187
11690,252.04607177971224,107.78272408745252
11691,252.3359981688557,608.4127625466535
11693,229.0883946273558,592.1671698166325
11697,725.5942663632904,385.9920670956793
11699,236.80105874288026,594.9879042692578
11704,225.64179898918601,592.0975436675534
11712,315.50116718575424,167.48514716423665
11716,781.4900141451111,529.4680118951576
11718,226.81930453265895,588.4809130412356
11723,280.8050452655173,636.6184513559001
11726,264.3665119543509,110.43136165333661
11727,310.72851018153744,227.0077828883424
11735,737.0715510782635,382.3516488930648
11736,747.3260276656432,388.6248508162231
11737,270.22539301115404,130.57649873737847
11738,240.24070181582303,618.192102297591
11740,354.931378397381,627.8586719759406
11741,525.2030130277897,796.2029743238703
11743,284.76692654813826,617.4513615684737
11746,741.6690648486475,386.7113833595252
11750,259.9378444495816,109.82034719098164
11751,739.5410559975797,383.00227153568346
11752,320.1267038739433,619.1377977238111
11753,768.5759900748201,406.52375778745807
11759,755.4256818944482,402.5830329528496
11760,367.4388382585101,646.9093549570865
11761,262.169604966734,120.65563099881378
11771,761.9054972822012,400.02643276173546
11772,277.707993044413,114.69284640682315
11776,790.1587072226806,540.4058405575415
11778,363.73039832529633,79.47127021932789
11779,753.9459060758551,393.33535206745336
11782,312.1678503153632,218.52679863857477
11783,247.41720426077686,109.98007691388466
11786,428.9688292589022,697.0679324920727
11787,286.4300650113179,197.67232071241529
11792,266.08810188250175,108.18106385270596
11794,280.5682400090793,337.6726219364434
11801,235.3794749849322,602.0760717994358
11802,284.7214607050116,118.92457481631173
11803,259.83230989908117,111.44458767833139
11804,304.26592566733154,219.22271755837255
11805,276.31249727521043,116.01269625895442
11806,763.0807282997997,525.7537531446981
11808,279.0430700813782,133.1051495918723
11809,229.92343079627852,588.7809964254299
11816,753.0713294124799,393.63576578062043
11818,253.5768841145263,120.20859257028127
11819,244.32942146866736,111.02413202104586
11833,742.3470168526532,387.4514779235929
11834,275.2102087920669,323.8097517281139
11836,228.3883462727997,592.6084382009359
11840,268.2744996138906,123.95546311924357
11843,242.8784089526063,613.7724163238979
11845,262.6926906736596,125.52948171667647
11846,248.34114907216815,623.0244162669377
11847,279.97929172418117,136.79037607721625
11849,421.6633024752108,623.650300148941
11850,254.20381728663978,111.23070062775753
11852,743.0551809679465,383.7419755710646
11853,244.52877059474326,608.0070735912029
11863,267.49406457700354,609.652703153622
11864,300.6030385527546,140.6176633159683
11866,767.3087829394934,529.4308346098819
11868,226.0554152569237,590.6274108118243
11869,261.91301772092623,109.88710113591235
11872,284.7186458687062,140.18590450868857
11874,264.11142485436596,617.7519072630349
11876,369.1945583327542,77.08608751007674
11882,764.36999397542,395.15086041116973
11885,739.5106091615066,389.0232162748653
11886,729.4423211805841,384.15301496033334
11887,286.69736736866537,135.13221379804168
11889,257.7495731725787,107.83305131122614
11894,351.1149902574903,619.1407615629448
11901,223.30690128970065,588.3374480716035
11902,271.50543931590465,114.90467710242528
11903,304.089038166538,355.5636672771341
11904,269.11108689157004,123.1621847788859
11907,457.70854585664256,704.7496850617918
11908,726.2877120074,379.17634023227146
11917,749.7909111256397,387.15389697872126
11919,228.8316642814677,595.0050196199696
11923,288.75969256685244,128.16827133405937
11926,795.6086821343761,540.2952856455554
11928,739.4970536540209,387.0180015604224
11930,225.94991622884916,579.0600695252198
11934,291.8947440818811,126.14441226011883
11938,275.92784142991553,617.1865339408008
11941,258.99422649574876,618.3607169320841
11945,235.39734502539577,607.7543567374532
11946,228.02195865557513,593.2689019126653
11950,269.76387569416625,127.97349825288407
11952,269.0664622338653,111.11318903281855
11955,369.81980434982916,701.5922055872743
11957,462.17743765210747,699.6960238395618
11958,233.7277317643655,596.1085393273365
11960,734.9284675079363,380.9195026090129
11962,259.3209830802764,107.83445283964969
11966,303.01171122787366,156.34699894976478
11967,280.0980637573098,140.63074745674228
11969,283.4106270131042,115.47315756700492
11974,500.57788269869087,763.0775253059367
11977,279.7475489888826,618.2254418672944
11978,269.01952970342825,109.9885838973576
11979,235.38014282378705,614.6631110275738
11986,286.2987871088121,119.88247998754578
11988,232.09386187072582,589.8145754862257
11991,229.01797076464567,577.0510180047023
11994,226.86327297837852,579.0225014916613
11996,729.6520098637233,382.600835308553
12001,764.6231532230757,402.4209699314561
12009,757.7731052075125,395.2090169246192
12010,766.4794393674289,405.8721170128548
12016,354.69072580791527,631.5492786360652
12019,276.1742807234737,109.84978730204496
12023,291.36359738450403,344.84749034658114
12024,265.5485531169377,111.0890033862251
12025,349.6513158572906,201.72855918073432
12028,262.9248641957441,109.01860024036517
12029,277.5138402798216,182.44464902329736
12032,455.9403655609986,636.623641931494
12033,747.243204156456,389.36428109422894
12034,292.13654625885994,333.6392977086017
12036,368.72293224905064,632.121335657063
12042,286.7846542824251,141.47802805243376
12044,314.3215755381361,626.0762522449561
12052,399.198183282203,714.2152753605964
12053,760.5032669398134,392.28306813786287
12055,273.6836987635022,111.34248455903166
12056,234.5158007996639,593.4021549878198
12059,799.5284959173744,542.6870131473011
12063,233.42759611650524,611.2859560108647
12075,244.95437101152913,109.75138507520606
12078,753.9466957878305,393.27090812987626
12079,435.2335500892039,692.400707759638
12082,315.5107984760904,171.43731708271565
12083,729.2331484195616,384.38149592477214
12090,386.6473333897091,706.0702639009967
12094,758.2613863159978,406.91398739047105
12096,770.2473251908948,401.21742573919965
12099,280.9601184313888,616.9316258786725
12101,460.14882024485064,628.1173995942139
12102,244.06558162262746,110.17347547771311
12105,236.56664582719088,614.3323907957379
12107,271.35973432020677,614.6546969762143
12111,343.3707274566646,643.7444537341248
12112,758.4629714669608,414.0128150233058
12121,248.2635406869218,599.9865300606687
12122,244.57435347781188,609.2293840597898
